"","x"
"149",0.965492701307336
"150",0.958318743950728
"151",0.919247106172159
"152",0.955269261126995
"153",0.98816454320758
"154",0.90219259410978
"155",0.892626795543774
"156",0.930794516773006
"157",0.923082382518195
"158",0.956367177521268
"159",0.940564479822332
"160",0.912135833304352
"161",0.923174221121652
"162",0.921534550007097
"163",0.94067740126318
"164",1.01135996143857
"165",1.06141165801134
"166",1.00386470939862
"167",1.01391767369623
"168",1.04310736159928
"169",1.06518180254279
"170",1.04032616325388
"171",1.07625517485786
"172",1.06928023015105
"173",1.07280698709526
"174",1.11757466847771
"175",1.08189957582031
"176",1.06712029170464
"177",1.08288509706349
"178",1.11403452211414
"179",1.17449183378472
"180",1.15010560605335
"181",1.14162657692763
"182",1.14580263518122
"183",1.10867145217615
"184",1.20213605963194
"185",1.05591118492389
"186",1.00118004212508
"187",1.01659939796821
"188",1.05183937192768
"189",1.03017156039234
"190",1.10018700935769
"191",1.09968177036004
"192",1.10624221041916
"193",1.11306644827635
"194",1.13826546780811
"195",1.1475442190659
"196",1.12330063146831
"197",1.04042611229775
"198",1.10730123241059
"199",1.05427462904943
"200",0.999187323537422
"201",0.9858834623912
"202",0.980243467767694
"203",1.06715892119891
"204",1.08406303379224
"205",1.1040840487057
"206",1.09213638769804
"207",1.10354308516465
"208",1.11148010653618
"209",1.14101251551831
"210",1.16856127777657
"211",1.23855137956521
"212",1.16875489906286
"213",1.07973619688642
"214",1.12107298859133
"215",1.16390584489385
"216",1.21713974140946
"217",1.26373729809995
"218",1.31165502775183
"219",1.22584310036177
"220",1.1494490862739
"221",1.19033057353382
"222",1.20484738450355
"223",1.02201331101141
"224",1.09883510797718
"225",1.12827815629188
"226",1.16603899163373
"227",1.1642067859407
"228",1.20931382181338
"229",1.24206296333707
"230",1.18141085165644
"231",1.19082898310027
"232",1.16150103183117
"233",1.21463849785853
"234",1.28542894456149
"235",1.27513999372262
"236",1.24165473089408
"237",1.26088026104913
"238",1.29875938651977
"239",1.32006884491703
"240",1.32029373822182
"241",1.32357037316973
"242",1.28823879267324
"243",1.22504234822519
"244",1.25435498804111
"245",1.18393506106841
"246",1.30311782887043
"247",1.32185506503408
"248",1.32034598905096
"249",1.35613862709124
"250",1.41063678723823
"251",1.33579563985854
"252",1.41016554222117
"253",1.52526591132331
"254",1.49853406694411
"255",1.49631521732813
"256",1.57999030565036
"257",1.53156733976251
"258",1.58302992773512
"259",1.53433633708553
"260",1.51421653986649
"261",1.52981250135869
"262",1.49901497220675
"263",1.45230450006123
"264",1.3903137515944
"265",1.34253709862214
"266",1.41581263396132
"267",1.55904959390206
"268",1.53334796550174
"269",1.61832350719636
"270",1.6129486430681
"271",1.39493325843973
"272",1.36225944975248
"273",1.47394301407728
"274",1.50277084331697
"275",1.53340178112668
"276",1.54459541020411
"277",1.52330003046333
"278",1.44094235831228
"279",1.48072363916749
"280",1.41925213821741
"281",1.36303276857972
"282",1.454432682281
"283",1.39741581982784
"284",1.567283535462
"285",1.48162287187222
"286",1.61879311239566
"287",1.55040025844653
"288",1.38378890607418
"289",1.28335161447729
"290",1.35889339441956
"291",1.38424143957082
"292",1.26037712799481
"293",1.28641162525415
"294",1.36377188230501
"295",1.44453169131168
"296",1.40861950063122
"297",1.47335957435275
"298",1.53807591967452
"299",1.48502248700231
"300",1.39386524775588
"301",1.45008327759415
"302",1.49665103139985
"303",1.42466030929477
"304",1.37405323288388
"305",1.41033818745037
"306",1.43168410862748
"307",1.46952165783262
"308",1.53624537214056
"309",1.49630714628513
"310",1.40098349398827
"311",1.38741821061981
"312",1.36715884435615
"313",1.39967662032494
"314",1.4250842654259
"315",1.45248915285827
"316",1.4594132100197
"317",1.46509836487925
"318",1.45487892804889
"319",1.35826499383913
"320",1.37686523887219
"321",1.38013710567551
"322",1.38132117289187
"323",1.39376906003196
"324",1.41836927861132
"325",1.35078906830786
"326",1.20513358166736
"327",1.27941546383271
"328",1.10802117425064
"329",1.2074684131504
"330",1.35227754892033
"331",1.41386405630572
"332",1.43641323356554
"333",1.42225880057781
"334",1.32067599645042
"335",1.19944395758822
"336",1.14134843689663
"337",1.18206117419439
"338",1.24454661761193
"339",1.22400872741463
"340",1.09113100827975
"341",1.14259759572971
"342",1.18333488368185
"343",1.24726038471717
"344",1.24179580406699
"345",1.16802917558743
"346",1.26461425161571
"347",1.22854603492795
"348",1.25335397139022
"349",1.32626446447821
"350",1.27913765463353
"351",1.15308985801179
"352",1.24195067911109
"353",1.17718443013358
"354",1.13439445581157
"355",1.2807604772781
"356",1.27864779026113
"357",1.1318107564606
"358",1.10727005528904
"359",1.15443967894573
"360",1.22445894945563
"361",1.27042342294097
"362",1.18026525614113
"363",1.16314425709152
"364",1.09476565275663
"365",0.924304148148655
